Business Name,Status,Address,City/State/Zip,Taxpayer ID,Location #,Permit Begin,Permit End
MELTON PIPE PRODUCTS,INACTIVE,10455 N CENTRAL EXPY STE 109332,"DALLAS, TX 75231",32021910172,00001,07/01/1999,12/31/1999
MEMO'S SPORTS,INACTIVE,7152 FAIR OAKS AVE APT 2140,"DALLAS, TX 75231",32002027731,00001,12/18/1999,12/31/2001
MEMORY DESIGN INC,INACTIVE,10400 N CENTRAL EXPRESSWAY,"DALLAS, TX 75231",17516858028,00001,01/01/1980,09/30/1983
MEN-IN-BOOTS.COM,INACTIVE,7011 WHITEHILL ST,"DALLAS, TX 75231",32011035626,00001,12/01/2002,02/01/2004
MENDUS MEDICAL EQUIPMENT & SUPPLIES INC,INACTIVE,7502 GREENVILLE AVE STE 500,"DALLAS, TX 75231",17529380556,00001,06/30/2001,12/25/2004
MENGYI,INACTIVE,8784 PARK LN APT 3043,"DALLAS, TX 75231",32022123080,00001,09/25/1997,12/31/1997
MENTOR MACS,INACTIVE,6510 ABRAMS RD STE 600,"DALLAS, TX 75231",32032123617,00002,01/01/1992,12/31/1996
MERAKI,INACTIVE,9600 GOLF LAKES TRL APT 2037,"DALLAS, TX 75231",32075302821,00001,09/01/2020,08/09/2021
MERCEDAS,INACTIVE,7035 GREENVILLE STE E,"DALLAS, TX 75231",17519829323,00001,01/10/1985,03/20/1986
MERCHANDISE UNLIMITED,INACTIVE,7319 FAIR OAKS,"DALLAS, TX 75231",32021708378,00001,04/25/1989,07/01/1989
MERCHANT INVESTMENTSINTERNATIONAL,INACTIVE,7120 SKILLMAN ST APT 2024,"DALLAS, TX 75231",32010811365,00003,04/01/1996,03/31/1997
MERCIFUL RECORD,INACTIVE,8750 PARK LN APT 158,"DALLAS, TX 75231",32039401008,00002,10/01/2009,06/10/2010
MEREDITH ANN HOLMES INTERIORS,INACTIVE,7043 HOLLY HILL DR APT 2,"DALLAS, TX 75231",32007111936,00001,08/30/2000,12/25/2002
MEREDITH STEINHART INTERIOR DESIGN,INACTIVE,8088 PARK LN APT 1113,"DALLAS, TX 75231",32043541971,00002,07/01/2013,06/30/2015
MERICA BEERS,ACTIVE,5473 BLAIR RD STE 100 # 647392,"DALLAS, TX 75231",32095706829,00001,10/22/2024,
MERIDIAN COMMERCIAL INC,INACTIVE,10830 N CENTRAL EXPY STE 410,"DALLAS, TX 75231",17523883852,00005,02/01/1999,10/31/2000
MERIDIAN DESIGNS,INACTIVE,10455 N CENTRAL EXPY # 109-220,"DALLAS, TX 75231",32033661623,00001,09/01/2007,09/30/2008
MERLCATO GROCERY,INACTIVE,6750 SHADYBROOK LN STE 108,"DALLAS, TX 75231",32022367448,00006,10/01/1998,12/31/1999
MERLETTI INC,INACTIVE,7557 RAMBLER RD SUITE 1102,"DALLAS, TX 75231",17520320080,00001,04/01/1987,04/13/1989
MERRIMAC FLORIST,INACTIVE,6508 SKILLMAN,"DALLAS, TX 75231",30002148077,00003,10/01/1976,09/30/1977
MERRIMAN PARK AUTOMOTIVE,INACTIVE,6824 WALLING LANE,"DALLAS, TX 75231",32024040944,00002,03/21/1972,12/31/1994
MERRIMAN PARK AUTOMOTIVE INC,INACTIVE,6824 WALLING LN,"DALLAS, TX 75231",17525611681,00001,10/01/1994,01/01/2019
MERRIMAN PARK ELEMENTARY,ACTIVE,7101 WINEDALE DR,"DALLAS, TX 75231",17560023115,00047,06/01/1987,
MERRIMAN PARK ELEMENTARY,INACTIVE,7101 WINEDALE ROAD,"DALLAS, TX 75231",17560023115,00040,10/01/1983,06/30/1986
MERRIMAN PARK ELEMENTARY,INACTIVE,7330 ABRAMS RD,"DALLAS, TX 75231",17560023115,00032,10/01/1981,09/30/1982
MERRIMAN PARK ELEMENTARY,INACTIVE,7101 WINEDALE DR,"DALLAS, TX 75231",17513043699,00185,11/01/1999,11/30/2005
MERRIMAN PARK ELEMENTARY SCHOOL PTA,ACTIVE,7101 WINEDALE DR,"DALLAS, TX 75231",30005117954,00002,01/01/1987,
MERRIMAN PARK ELEMENTARY SCHOOL PTA,INACTIVE,7300 ABRAMS ROAD,"DALLAS, TX 75231",30005117954,00001,01/01/1980,12/31/1986
MESA GOLF CO,INACTIVE,6050 MELODY LN 106,"DALLAS, TX 75231",32004688746,00001,08/03/1993,06/30/1995
MESH APPAREL LLC,INACTIVE,5473 BLAIR RD STE 100,"DALLAS, TX 75231",32093461054,00001,04/01/2024,
MESOB RESTAURANT AND BAR,INACTIVE,6750 SHADYBROOK LN STE 107,"DALLAS, TX 75231",32011018705,00001,03/21/2003,02/04/2007
"METAFORA, INC.",ACTIVE,10830 N CENTRAL EXPY STE 270,"DALLAS, TX 75231",32070709921,00001,05/22/2023,
METH AFRICAN FASHIONS,INACTIVE,6352 RIDGECREST RD APT 243,"DALLAS, TX 75231",32064869129,00001,10/15/2017,03/31/2018
METRIC OFFICE PRODUCTS INC,INACTIVE,7119 PLEASANT VIEW DR,"DALLAS, TX 75231",30113835265,00003,10/01/1999,04/01/2002
METRIC OFFICE SUPPLY CO INC,INACTIVE,7119 PLEASANT VIEW DR,"DALLAS, TX 75231",17521643597,00005,08/01/2002,09/30/2002
METRIN SKINSATIONS,INACTIVE,9806 WINCY TERRACE,"DALLAS, TX 75231",32014994837,00001,07/01/1991,01/01/1994
METRO,INACTIVE,6532 E NORTHWEST HWY,"DALLAS, TX 75231",17523526956,00001,12/07/1990,11/09/1991
METRO BY T-MOBILE,INACTIVE,8258 ABRAMS RD,"DALLAS, TX 75231",32054438893,00013,04/22/2024,06/01/2025
METRO CACTUS,INACTIVE,6900 SKILLMAN ST APT 113,"DALLAS, TX 75231",12616525288,00002,09/01/2010,01/01/2012
METRO CACTUS,INACTIVE,6900 SKILLMAN ST APT 101,"DALLAS, TX 75231",12616525288,00001,04/01/2008,12/31/2011
METRO CARPET CLEANERS,INACTIVE,7340 SKILLMAN ST APT 402,"DALLAS, TX 75231",32007435004,00002,01/01/1989,09/30/2005
METRO CONVENIENCE SHOPS,INACTIVE,9400 N CENTRAL EXPRESSWAY #109,"DALLAS, TX 75231",17516161084,00005,03/01/1981,12/15/1982
METRO DRESS SHOP,INACTIVE,8694 SKILLMAN,"DALLAS, TX 75231",32005571420,00004,10/01/1981,03/31/1983
METRO FAX ONE,INACTIVE,6932 GREENVILLE AVE # 126,"DALLAS, TX 75231",32014464492,00002,01/01/2005,12/31/2005
METRO FOOD SHOPS,INACTIVE,9303 LBJ FRWY,"DALLAS, TX 75231",30001925889,00001,06/16/1973,09/30/1973
METRO LINE SERVICES INC,INACTIVE,9400 N CENTRAL #309,"DALLAS, TX 75231",30010769435,00002,10/01/1989,01/15/1991
METRO PCS,INACTIVE,9901 ROYAL LN STE 103,"DALLAS, TX 75231",32054438893,00012,03/21/2019,06/30/2022
METRO PCS,INACTIVE,9901 ROYAL LN STE 103,"DALLAS, TX 75231",32062606366,00002,05/01/2018,03/16/2019
"METRO SHOP, LLC",INACTIVE,6900 SKILLMAN ST APT 101,"DALLAS, TX 75231",32046349257,00001,01/09/2012,11/25/2015
METRO WINDOW SERVICE,INACTIVE,7414 FAIR OAKS AVE APT N,"DALLAS, TX 75231",32006158748,00002,07/01/1999,09/20/2014
METRO-KEYS LOCKSMITH SERVICE,INACTIVE,8710 PARK LN APT G,"DALLAS, TX 75231",32011610980,00002,08/01/2003,10/06/2003
METROCALL INC,INACTIVE,9734 N CENTRAL EXPY,"DALLAS, TX 75231",15412156349,00006,08/01/1996,01/01/2003
METRON CENTRAL INC,INACTIVE,5454 LA SIERRA DR STE 100,"DALLAS, TX 75231",17522362460,00001,07/01/1988,12/31/1998
METROPCS INC,INACTIVE,8144 WALNUT HILL LN STE 800,"DALLAS, TX 75231",17525500066,00001,10/01/2003,09/30/2009
METROPEX DESIGNER FURNITURE,INACTIVE,9100 N CENTRAL EXP SUITE 133,"DALLAS, TX 75231",30008428341,00002,10/01/1984,04/30/1985
METROPLEX ART INC,INACTIVE,10010 MILLER RD,"DALLAS, TX 75231",30005068702,00002,01/01/1986,07/01/1988
METROPLEX COFFEE DISTRIBUTORS INC,INACTIVE,6510 ABRAMS RD SUITE 500,"DALLAS, TX 75231",30005514218,00001,11/01/1989,04/30/1991
METROPLEX CONSUMER CENTER INC,INACTIVE,113500 N CENTRAL EXPY,"DALLAS, TX 75231",17514148901,00003,10/01/1975,12/31/1976
METROPLEX DATA SYSTEMS INC,INACTIVE,6510 ABRAMS RD SUITE 500,"DALLAS, TX 75231",17520128152,00001,01/01/1990,10/01/1991
METROPLEX DATA SYSTEMS INC,INACTIVE,7475 SKILLMAN ST STE 100D,"DALLAS, TX 75231",17520128152,00004,01/01/2015,12/31/2017
METROPLEX DATA SYSTEMS INC,INACTIVE,5735 PINELAND DR STE 275,"DALLAS, TX 75231",17520128152,00003,07/01/1993,12/31/2014
METROPLEX METAPHYSICS,INACTIVE,6514 RIDGECREST #207,"DALLAS, TX 75231",32032124375,00001,01/03/1992,12/31/1992
METROPLEX PUBLISHING,INACTIVE,6771 EASTRIDGE DR #2061,"DALLAS, TX 75231",32023392866,00001,05/19/1989,12/31/1990
METROPLEX QUALITY MOBIL PHONES,INACTIVE,6932 GREENVILLE AVE APT 108,"DALLAS, TX 75231",17523086035,00001,01/26/1990,12/31/1990
METROPLEX RADIO COMMUNICATIONS INC,INACTIVE,9164 DRUMCLIFFE LANE,"DALLAS, TX 75231",17517823930,00001,08/15/1985,09/30/1985
METROPLEX RADIO COMMUNICATIONS INC,INACTIVE,9630 HILLDALE,"DALLAS, TX 75231",17517823930,00002,10/01/1985,12/31/1989
METROPLEX RECORDS SERVICE,INACTIVE,7502 GREENVILLE AVE STE 500,"DALLAS, TX 75231",32006178597,00006,05/11/1997,12/31/2003
METROPLEX SMART HOMES,ACTIVE,8275 WALNUT HILL LN APT 227,"DALLAS, TX 75231",32100443491,00001,10/10/2025,
METROPLITAN STAMPS,INACTIVE,6942 KENWHITE,"DALLAS, TX 75231",32026260482,00001,10/01/1980,10/15/1987
METROPOLIS TEEN CLUB,INACTIVE,6532 E NORTHWEST HWY,"DALLAS, TX 75231",17602789244,00002,04/01/1990,11/30/1990
METROPOLITAN COMMERCIAL MAINTENANCE,INACTIVE,7225 FAIR OAKS AVE APT 913,"DALLAS, TX 75231",32008102116,00001,09/16/2002,12/25/2004
METZE & ASSOCIATES,INACTIVE,7475 SKILLMAN #101A,"DALLAS, TX 75231",32027810160,00001,05/01/1990,03/31/1995
MEXICAN AMERICAN AMIGO,INACTIVE,6886 SHADYBROOK LN,"DALLAS, TX 75231",32030189586,00001,10/01/1993,10/01/1993
MEXICAN DECORATIVE PRODUCTS INC,INACTIVE,6050 RIDGECREST RD APT 202,"DALLAS, TX 75231",17528824893,00001,09/01/2000,09/30/2004
MEXICO LINDO BAKERY,INACTIVE,8357 PARK LN,"DALLAS, TX 75231",30115311562,00002,12/15/1997,03/31/2004
MGB GIFTS COMPANY,INACTIVE,8110 SKILLMAN #2011,"DALLAS, TX 75231",17521218622,00002,01/01/1988,12/31/1988
MGH,INACTIVE,8620 PARK LANE APT 1323,"DALLAS, TX 75231",32026237258,00001,12/11/1991,12/31/1992
MI AMIGO'S RESTAURANT AND BAR,INACTIVE,6300 SKILLMAN STE 160,"DALLAS, TX 75231",17523237174,00001,08/27/1990,03/31/1993
MI AMORE,INACTIVE,6121 ABRAMS RD APT 2150,"DALLAS, TX 75231",32042271208,00001,09/15/2010,09/30/2010
MI COCINA,INACTIVE,7201 SKILLMAN ST,"DALLAS, TX 75231",17525309955,00001,05/15/1994,12/31/1999
MI COCINA,ACTIVE,7215 SKILLMAN ST,"DALLAS, TX 75231",17528003266,00007,01/01/2000,
MI COCINA - LAKE HIGHLANDS,INACTIVE,7215 SKILLMAN ST,"DALLAS, TX 75231",17527077790,00001,06/12/1997,12/31/2011
MI COCINA - LAKE HIGHLANDS,ACTIVE,7215 SKILLMAN ST STE 328,"DALLAS, TX 75231",17526830405,00025,01/01/2011,
MI DOCTOR ABRAMS,ACTIVE,6751 ABRAMS RD STE 108,"DALLAS, TX 75231",32030154770,00004,09/01/2015,
MI MARCE AUTO SALES,INACTIVE,7407 FAIR OAKS AVE APT 209,"DALLAS, TX 75231",32051561499,00002,07/30/2014,12/31/2015
MI MARCE AUTO SALES,INACTIVE,7407 FAIR OAKS AVE APT 209,"DALLAS, TX 75231",32051561499,00001,07/25/2013,07/25/2013
MI MI EVE,INACTIVE,7218 SKILLMAN #2120,"DALLAS, TX 75231",32023776860,00001,04/04/1979,03/31/1982
MI PUEBLITO SUPERMARKET,INACTIVE,7035 GREENVILLE AVE STE 101,"DALLAS, TX 75231",18610573257,00002,03/21/2013,10/30/2013
MI SALON,INACTIVE,8451A PARK LN,"DALLAS, TX 75231",32011698639,00001,07/01/2003,12/25/2009
MI-T-FINE CARWASH INC,ACTIVE,7520 GREENVILLE AVE,"DALLAS, TX 75231",17517417923,00005,08/01/1994,
MI' CASA INTERIORS,INACTIVE,8010 HUNDLEY CT,"DALLAS, TX 75231",32009508709,00001,07/01/1979,04/01/1990
MIA MIRANDA THINGS,INACTIVE,7502 FAIR OAKS AVE,"DALLAS, TX 75231",32024248430,00001,11/01/1996,11/01/1996
MICAH APPAREL,INACTIVE,7222 FAIR OAKD #1385,"DALLAS, TX 75231",32007925749,00001,04/01/1982,06/17/1983
"MICHAEL A. BURNS & ASSOCIATES, INC.",INACTIVE,7557 RAMBLER RD STE 525,"DALLAS, TX 75231",17525758060,00004,08/01/2012,02/28/2019
MICHAEL C SANDONE,INACTIVE,5711 E LOVERS LANE,"DALLAS, TX 75231",32005594711,00001,04/06/1985,03/01/1992
MICHAEL COOKE'S CARPET CLEANING,INACTIVE,7225 FAIR OAKS AVE #807,"DALLAS, TX 75231",32004714112,00002,10/01/1990,04/03/1992
MICHAEL J BIAVATI MD,INACTIVE,8325 WALNUT HILL LN STE 100,"DALLAS, TX 75231",32007273470,00001,05/01/2002,05/01/2002
MICHAEL LONGANECKER ARCHITECT,INACTIVE,6968 BLACKWOOD DR,"DALLAS, TX 75231",32007538930,00002,01/01/1999,12/25/2003
MICHAEL LOVELESS CREATIVE PRODUCTIONS,INACTIVE,7317 HOLLY HILL DR APT 1105,"DALLAS, TX 75231",32004873587,00001,12/01/1991,12/31/1995
MICHAEL MIRABAL,INACTIVE,7402 CRAIGSHIRE AVE,"DALLAS, TX 75231",32054191427,00001,06/01/2014,12/31/2014
MICHAEL NEARY JR,INACTIVE,7047 TWIN HILLS AVE STE 275,"DALLAS, TX 75231",32075542749,00001,09/01/2020,09/30/2020
MICHAEL P WIENS,INACTIVE,8201 MANDERVILLE LN APT 1704,"DALLAS, TX 75231",32005551620,00001,07/01/1994,12/31/1995
"MICHAEL PUTTONEN, BOOKSELLER",INACTIVE,6108 ABRAMS RD #622,"DALLAS, TX 75231",32008333281,00001,05/01/1993,01/01/1994
MICHAEL SHEPHERD ENTERPRISES,INACTIVE,8892 PARK LN APT 141,"DALLAS, TX 75231",32010546490,00001,11/01/1996,12/31/1997
MICHAEL STROTHER AUTO,INACTIVE,8780 PARK LN APT 3021,"DALLAS, TX 75231",32007481164,00001,07/18/2000,12/31/2002
MICHAEL W SCHNEIDER,INACTIVE,7418 FAIR OAKS AVE APT D,"DALLAS, TX 75231",32022869724,00001,01/01/1997,12/31/2000
MICHAEL W WASINGTON INTERNATIONAL,INACTIVE,8350 PARK LANE #127,"DALLAS, TX 75231",32022939626,00003,01/01/1993,05/31/1994
MICHAEL'S CLEANING CREW,INACTIVE,8620 PARK LN APT 1915,"DALLAS, TX 75231",32007243473,00001,07/25/2002,12/31/2003
MICHAEL'S CLEANING CREW,INACTIVE,8620 PARK LN APT 1920,"DALLAS, TX 75231",32005535631,00001,05/10/2002,06/30/2002
MICHAEL'S INVESTIGATION'S,INACTIVE,8111 MANDERVILLE LN,"DALLAS, TX 75231",32005916047,00001,08/30/1996,11/30/1996
MICHAEL'S PERSONALIZED BOOKS,INACTIVE,8209 MEADOW RD APT 1012,"DALLAS, TX 75231",32028882168,00002,01/01/1994,06/30/1999
"MICHEAL BLACK, TRUSTEE",INACTIVE,8144 WALNUT HILL LANE SUITE 1180,"DALLAS, TX 75231",30116219087,00001,11/01/1993,11/01/1993
MICHELE L BUCHHOLZ,INACTIVE,10440 N CENTRAL EXPY STE 1120,"DALLAS, TX 75231",32018341159,00003,10/01/2009,09/30/2011
MICHELLE BENJAMIN MIND & BODY LLC,ACTIVE,9667 N CENTRAL EXPY STE 124,"DALLAS, TX 75231",32065830872,00002,01/27/2025,
MICHELLE D STATES,INACTIVE,8814 WALNUT HILL LN,"DALLAS, TX 75231",32034658610,00002,01/01/2021,12/25/2023
MICHELLE'S,INACTIVE,7120 SKILLMAN APT 1030,"DALLAS, TX 75231",32032260674,00001,09/01/1992,12/31/1992
MICHELLE'S ENTERPRISE,INACTIVE,6333 MELODY LN APT 1717,"DALLAS, TX 75231",32004342138,00001,02/24/2002,12/31/2003
MICKEY FINN'S INC,INACTIVE,6621 SKILLMAN ST,"DALLAS, TX 75231",17512880687,00007,04/01/1974,02/28/1987
MICOM INCORPORATED,INACTIVE,11300 N CENTRAL EXP SUITE 302,"DALLAS, TX 75231",17514851777,00001,04/20/1976,12/25/1985
MICRO CONCEPTS OF DALLAS,INACTIVE,8950 N CENTRAL EXPY STE 114,"DALLAS, TX 75231",17524587817,00005,01/01/1999,06/30/2001
MICRO CONCEPTS OF DALLAS,INACTIVE,8950 N CENTRAL EXPY STE 110,"DALLAS, TX 75231",17524587817,00004,10/01/1997,12/31/1998
MICRO CONSULTANT,INACTIVE,7223 EDGERTON DR,"DALLAS, TX 75231",32030461415,00001,10/01/1987,09/30/1989
MICRO POWER & LIGHT CO,INACTIVE,8814 SANSHIRE AVE,"DALLAS, TX 75231",32010172818,00003,10/01/1988,12/31/2015
MICROAGE COMPUTER STORES,INACTIVE,8850 N CENTRL EXPWY,"DALLAS, TX 75231",17520163498,00001,02/01/1985,06/30/1989
MICROAGE DALLAS CENTRAL,INACTIVE,8850 N CENTRAL EXPRESSWAY,"DALLAS, TX 75231",17522699432,00001,06/01/1989,06/30/1992
MICROCHIP,INACTIVE,6415 MELODY LN APT 1046,"DALLAS, TX 75231",32018959588,00001,01/23/2006,03/31/2006
MICROCONNECT LLC,INACTIVE,10670 N CENTRAL EXPY STE 170,"DALLAS, TX 75231",17525752592,00002,11/20/1997,08/16/2000
MICROCONNECT LLC,INACTIVE,10670 N CENTRAL EXPY STE 170,"DALLAS, TX 75231",17525752592,00001,01/16/1995,11/20/1997
MICROGRAFX INC,INACTIVE,8144 WALNUT HILL LN STE 1050,"DALLAS, TX 75231",17519520807,00010,11/01/2000,10/30/2001
MICROSOLUTIONS,INACTIVE,10670 N CENTRAL EXPRESSWAY SUITE 110,"DALLAS, TX 75231",17524241431,00002,04/17/1992,12/31/1993
MICROTECH SOLUTIONS CORPORATION,INACTIVE,9510 FAIR OAKS SUITE 1203,"DALLAS, TX 75231",17523593386,00001,01/01/1991,12/31/1992
MICROTEK SYSTEM,INACTIVE,8403 MANDERVILLE LN #2006,"DALLAS, TX 75231",32032605969,00001,05/15/1991,12/25/1993
MIDAS #5285,INACTIVE,6629 E NORTHWEST HWY,"DALLAS, TX 75231",32044104449,00007,07/29/2011,07/30/2018
MIDAS AUTO SERVICE,INACTIVE,6629 E NORTHWEST HWY,"DALLAS, TX 75231",17516219635,00020,01/15/2019,03/30/2022
MIDAS MUFFLER,INACTIVE,6629 E NORTHWEST HWY,"DALLAS, TX 75231",17516219635,00017,10/01/1999,11/30/2011
MIDAS MUFFLER SHOP,INACTIVE,6629 E NORTHWEST HWY,"DALLAS, TX 75231",32029202663,00004,11/01/1995,10/31/1999
MIDDLE EAST COLLECTION,INACTIVE,6473 MARY MEWSOW #149G,"DALLAS, TX 75231",32025434534,00003,09/01/1979,12/31/1981
MIDIBASE SYSTEMS,INACTIVE,7910 TREEHOUSE LANE #1050,"DALLAS, TX 75231",32004991199,00001,12/01/1991,12/31/1992
MIDNIGHT ARCHER LLC,ACTIVE,5473 BLAIR RD STE 100 # 967392,"DALLAS, TX 75231",32093005521,00001,04/21/2024,
MIDTOWN APARTMENTS,INACTIVE,8169 MIDTOWN BLVD,"DALLAS, TX 75231",32063252798,00003,10/01/2019,06/30/2023
"MIDTOWN CONSTRUCTION, LLC",INACTIVE,10210 N CENTRAL EXPY STE 300,"DALLAS, TX 75231",32051506148,00001,01/01/2017,12/31/2021
MIDWEST HIFI,INACTIVE,6515 E NORTHWEST HIGHWAY,"DALLAS, TX 75231",13627209680,00004,07/30/1973,05/01/1977
MIESHA JOHNSON,INACTIVE,8213 MEADOW RD APT 1151,"DALLAS, TX 75231",32074444798,00001,06/05/2020,06/30/2022
MIGHT BE IMPORTANT INC,INACTIVE,7001 FAIR OAKS SUITE 201,"DALLAS, TX 75231",17515706517,00001,10/26/1977,03/31/1978
MIHAI TRADING CO,INACTIVE,6225 MELODY LANE 2220,"DALLAS, TX 75231",32032728779,00001,04/01/1993,12/31/1993
MIJAS GROUP INC,ACTIVE,9901 ROYAL LN STE 100,"DALLAS, TX 75231",32072794830,00001,02/01/2022,
MIKE'S RESTORATIONS,INACTIVE,7340 SKILLMAN ST APT 408,"DALLAS, TX 75231",32019737348,00001,02/22/1994,12/26/1995
MIKE'S SALON,INACTIVE,6301 ABRAMS RD STE 14,"DALLAS, TX 75231",30119152681,00002,09/30/2003,12/31/2008
MIKE'S SALON,INACTIVE,6301 ABRAMS RD STE 50,"DALLAS, TX 75231",30119152681,00001,03/03/1997,09/30/2003
"MIKES ""CAROLINA"" PIT BAR-B-Q",INACTIVE,9025 FOREST LANE,"DALLAS, TX 75231",32017023303,00001,09/02/1975,03/31/1976
MIKES ESHOP,INACTIVE,6780 ABRAMS RD STE 103,"DALLAS, TX 75231",32012535301,00001,10/13/2003,12/25/2004
MILAGRO GRAPHICS,INACTIVE,7007 TWIN HILLS AVE STE 401,"DALLAS, TX 75231",17525653725,00001,07/01/1995,03/30/1996
MILDRED & BIRELEE REAL ESTATE INVESTORS,INACTIVE,6808 EASTRIDGE DR APT 15,"DALLAS, TX 75231",32017350672,00001,07/01/2005,12/25/2007
MILLENIAL RETAIL,INACTIVE,6910 SKILLMAN ST APT 1016,"DALLAS, TX 75231",32005679397,00001,05/20/2002,12/25/2004
MILLENIUM HAIR SALON & BEAUTY SUPPLIES,INACTIVE,6301 ABRAMS RD STE 122,"DALLAS, TX 75231",32016706700,00001,02/21/2005,12/31/2005
MILLENNIUM THE CLUB,INACTIVE,8796 N CENTRAL EXPY,"DALLAS, TX 75231",17526920743,00001,03/01/1997,12/25/2004
MILLIE'S HALLMARK CORNER,INACTIVE,8041 WALNUT HILL LANE #854,"DALLAS, TX 75231",30003198154,00001,08/08/1977,10/01/1992
MILLION DOLLAR SALOON,INACTIVE,6848 GREENVILLE AVE,"DALLAS, TX 75231",17521899140,00002,01/01/2008,07/31/2009
MILLION DOLLAR SALOON,INACTIVE,6826 GREENVILLE AVE,"DALLAS, TX 75231",17521899140,00001,01/01/1994,10/01/1994
MILLION DOLLAR SALOON,INACTIVE,6826 GREENVILLE AVE,"DALLAS, TX 75231",17419858588,00003,08/01/1990,08/01/1990
MILLION DOLLAR SALOON,INACTIVE,6826 GREENVILLE AVE,"DALLAS, TX 75231",17419858588,00004,01/30/2010,12/31/2014
MILLION DOLLAR SALOON,INACTIVE,6826 GREENVILLE AVE,"DALLAS, TX 75231",17419858588,00002,10/14/1982,08/31/2009
MILLION DOLLAR VENDING,INACTIVE,6822 GREENVILLE AVE,"DALLAS, TX 75231",17514319569,00009,08/05/1985,07/31/1990
MILO BUTTERFINGERS,INACTIVE,6609 SKILLMAN,"DALLAS, TX 75231",30001313979,00001,09/10/1971,12/19/1972
MIMI'S NEEDLEPOINT,ACTIVE,9026 DRUMCLIFFE LN,"DALLAS, TX 75231",32098925798,00001,04/01/2025,
MIMI'S ODDS & ENDS,INACTIVE,8201 FAIR OAKS XING APT 1092,"DALLAS, TX 75231",32021368132,00001,08/03/1999,12/31/2000
MIMI'S OF DALLAS LTD,INACTIVE,8854 NORTH CENTRAL EXPY,"DALLAS, TX 75231",30003907745,00001,06/05/1978,04/30/1980
MIMI'S TREASURED SECRETS,INACTIVE,7152 FAIR OAKS AVE APT 1061,"DALLAS, TX 75231",32007136453,00003,01/01/2003,12/31/2004
MIMI'S TREASURED SECRETS,INACTIVE,7152 FAIR OAKS AVE APT 1006,"DALLAS, TX 75231",32007136453,00001,11/20/2000,12/31/2001
MIND-BODY HEALTH COACHING OF NORTH TEXAS,ACTIVE,10455 N CENTRAL EXPY STE 113,"DALLAS, TX 75231",32076056228,00001,08/11/2021,
MINDDATA SYSTEMS LTD,INACTIVE,7475 SKILLMAN ST STE 102C,"DALLAS, TX 75231",17528362761,00001,08/01/2000,09/15/2025
"MINDFUL DERMATOLOGY, PLLC",INACTIVE,9101 N CENTRAL EXPY STE 190,"DALLAS, TX 75231",32065113394,00002,05/01/2021,06/30/2025
"MINDFUL DERMATOLOGY, PLLC",ACTIVE,9101 N CENTRAL EXPY STE 160,"DALLAS, TX 75231",32065113394,00001,10/01/2018,
MINDFUL THERAPEUTICS,ACTIVE,9101 N CENTRAL EXPY STE 160,"DALLAS, TX 75231",32072317509,00001,06/01/2024,
MINDSMARTS LLC,ACTIVE,8750 N CENTRAL EXPY STE 230,"DALLAS, TX 75231",32084521742,00001,02/04/2023,
MINERAL DEVELOPMENT INC,INACTIVE,9400 N CENTRAL EXPY STE 1209,"DALLAS, TX 75231",17414927792,00003,10/01/1983,12/31/2001
MINI MART AND 99¢ STORE,INACTIVE,8361 PARK LANE,"DALLAS, TX 75231",32007307054,00003,01/01/1993,11/02/1994
MINIATURE MAYFEST,INACTIVE,NORTHPORK INN-CENTRAL & PARK LN,"DALLAS, TX 75231",17518352210,00002,05/06/1984,05/06/1984
MINIFAM AUTO LLC,ACTIVE,8107 MANDERVILLE LN APT 1561,"DALLAS, TX 75231",32084677379,00001,05/26/2022,
MINJA'S CATERING,INACTIVE,9236 CHURCH RD APT 1088,"DALLAS, TX 75231",32010828070,00002,10/01/1995,12/31/1996
MINNIE L CHAMP,INACTIVE,9627 BASELINE,"DALLAS, TX 75231",32007035960,00004,01/01/1988,06/30/1990
MINNIE L CHAMP,INACTIVE,7302 DANASHIRE,"DALLAS, TX 75231",32007035960,00003,01/01/1987,12/31/1987
MINNIE MAE BEHAVIOR CONSULTANTS,INACTIVE,8240 MEADOW RD APT 2402,"DALLAS, TX 75231",32071577053,00001,10/07/2019,01/01/2020
MINUTEMAN PRESS,INACTIVE,7402 GREENVILLE AVE STE-312,"DALLAS, TX 75231",32021690964,00001,04/23/1984,10/01/1995
MINUTEMAN PRESS,INACTIVE,7402 GREENVILLE AVE STE 314,"DALLAS, TX 75231",17526097732,00001,10/02/1995,02/29/2024
MINYARD FOOD STORES INC STORE 23,INACTIVE,6515 ABRAMS ROAD,"DALLAS, TX 75231",17507824369,00023,09/01/1968,03/31/1973
MIRAGE HAIR STUDIO,INACTIVE,8041 WALNUT HILL #846,"DALLAS, TX 75231",17523391179,00001,04/01/1991,12/25/1993
MIRANDA AND CO CATERING STAFF,INACTIVE,7142 HOLLY HILL DR APT 107,"DALLAS, TX 75231",32002200585,00001,03/10/2000,12/31/2001
"MIRASHIFT THERAPY, PLLC",ACTIVE,8340 MEADOW RD STE 232,"DALLAS, TX 75231",32055222171,00001,01/01/2024,
MIRIAM JOELSON MITCHELL,INACTIVE,10300 N CENTRAL EXPY STE 538,"DALLAS, TX 75231",32006251139,00005,01/01/2012,01/01/2015
MIRIEM A ABDU,INACTIVE,8558 PARK LANE APT # 210,"DALLAS, TX 75231",32021629491,00001,06/07/1985,03/01/1994
